person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
-1.2233316251482071,-1.6486052887086395,0.22528185476584223,-0.721294989558621,-0.30825165140292377,-1.0456047992572928,-0.8438753945737871,-0.7743449553951887,1,2.648068594136857,-0.4633781700585894,-0.999751869004188
-0.844116983085105,1.0237705112175899,0.9230399862477401,-0.721294989558621,1.425015570084878,-1.0456047992572928,2.3516909856076857,-1.0115720330855644,1,1.9644332617810776,-0.4633781700585894,-0.999751869004188
-0.2752950199904516,1.4375171644767568,0.9230399862477401,-0.18356058799629554,-0.8860073918988576,2.381179668716057,2.3516909856076857,2.3973485764651774,1,1.4761223100983785,-0.4633781700585894,-0.46115650019201015
-0.844116983085105,1.652564817082585,0.9230399862477401,-0.721294989558621,-0.8860073918988576,-1.0456047992572928,2.3516909856076857,-1.0115720330855644,0,1.2807979294252987,-0.4633781700585894,-0.46115650019201015
-0.844116983085105,2.445851713361863,-1.1702344081979534,0.6230410143471927,-1.4637631323947915,-0.18890868226395535,2.3516909856076857,-0.11790838425195721,0,-1.063094638651657,-0.4633781700585894,-0.7304541845980991
-0.844116983085105,1.809763393548834,0.9230399862477401,-1.2590293911209467,-0.8860073918988576,-1.0456047992572928,2.3516909856076857,-1.0115720330855644,0,1.1831357390887587,-0.4633781700585894,-0.46115650019201015
-0.844116983085105,0.9329411737353914,0.9230399862477401,0.6230410143471927,0.2695040890930101,3.2378757857093943,2.3516909856076857,2.9335467657653416,1,1.4761223100983785,-0.4633781700585894,-0.46115650019201015
-0.844116983085105,1.5896853864960856,0.9230399862477401,0.8919082151283555,-1.4637631323947915,1.5244835517227195,2.3516909856076857,2.3518529725245574,1,1.3784601197618387,-0.4633781700585894,-0.46115650019201015
-0.6545096620535539,-1.6234535164740398,-1.1702344081979534,0.8919082151283555,-0.8860073918988576,-0.18890868226395535,-1.315703987620716,-0.00741906039616581,1,-0.08647273528625882,-0.4633781700585894,-0.999751869004188
-0.4649023410220027,2.445851713361863,0.9230399862477401,-0.721294989558621,1.425015570084878,-1.0456047992572928,2.3516909856076857,-1.144809158911666,0,0.49950040673298013,-0.4633781700585894,-0.46115650019201015
-0.4649023410220027,2.3442385535340797,0.9230399862477401,1.1607754159095183,0.847259829588944,2.381179668716057,2.3516909856076857,1.8708994451522887,0,0.7924869777425997,2.158064545581766,-0.999751869004188
-1.0337243041166562,0.08057905242009719,0.9230399862477401,-0.18356058799629554,-0.8860073918988576,1.5244835517227195,2.3516909856076857,2.1341240108087325,1,2.648068594136857,-0.4633781700585894,-0.46115650019201015
-0.6545096620535539,-1.6177943677212547,0.22528185476584223,-1.2590293911209467,0.847259829588944,-1.0456047992572928,-1.3585974960795277,-1.2098028788268376,0,-0.2817971159593384,-0.4633781700585894,-0.7304541845980991
-1.0337243041166562,0.5521747818188436,0.9230399862477401,-0.4524277887774583,0.847259829588944,1.5244835517227195,2.3516909856076857,1.1462194680981268,1,2.4527442134637765,2.158064545581766,-0.46115650019201015
-0.6545096620535539,0.16691251061536103,0.9230399862477401,0.8919082151283555,-0.30825165140292377,0.6677874347293821,2.3516909856076857,0.5417778728870327,1,2.648068594136857,-0.4633781700585894,-0.7304541845980991
-1.2233316251482071,-1.6171655734153898,-1.1702344081979534,-0.4524277887774583,1.425015570084878,2.381179668716057,-0.8310073420361436,2.18611898674087,1,2.4527442134637765,2.158064545581766,-0.7304541845980991
-0.844116983085105,-1.6171655734153898,0.22528185476584223,-1.2590293911209467,0.847259829588944,-1.0456047992572928,-1.3757548994630524,-0.5501166216878474,0,-0.3794593062958783,-0.4633781700585894,-0.7304541845980991
-0.6545096620535539,0.08057905242009719,0.9230399862477401,0.35417381356603,-0.30825165140292377,-0.18890868226395535,2.3516909856076857,-0.332387659972023,1,2.648068594136857,-0.4633781700585894,-0.7304541845980991
-1.2233316251482071,-1.6049355241663157,-0.47247627671605563,0.08530661278486722,-0.8860073918988576,0.6677874347293821,-0.9296624114914105,0.5937728488191699,1,1.7691088811079978,2.158064545581766,-0.999751869004188
-1.2233316251482071,-1.6008169214629,0.22528185476584223,0.08530661278486722,0.2695040890930101,-0.18890868226395535,-1.2728104791619042,0.0348268575486953,1,0.011189455050281107,-0.4633781700585894,-0.7304541845980991
-0.4649023410220027,1.809763393548834,0.9230399862477401,-0.721294989558621,1.425015570084878,-1.0456047992572928,2.3516909856076857,-1.4275318405426618,0,0.9878113584156795,-0.4633781700585894,-0.999751869004188
-0.2752950199904516,1.0237705112175899,0.9230399862477401,0.6230410143471927,-0.30825165140292377,0.6677874347293821,2.3516909856076857,1.02598108625506,1,1.5737845004349185,2.158064545581766,-0.7304541845980991
-0.4649023410220027,2.445851713361863,0.9230399862477401,-0.721294989558621,-1.4637631323947915,0.6677874347293821,2.3516909856076857,0.9219911343907856,0,-0.8677702579785774,-0.4633781700585894,-0.7304541845980991
-0.2752950199904516,2.445851713361863,-1.1702344081979534,1.429642616690681,0.2695040890930101,0.6677874347293821,-0.2776810829174725,0.8050024385434772,0,-1.3560812096612767,-0.4633781700585894,-0.46115650019201015
-1.2233316251482071,-1.58572585812214,0.22528185476584223,0.08530661278486722,-0.8860073918988576,-1.0456047992572928,-1.1870234622442808,-1.138309786920149,1,0.40183821639644024,-0.4633781700585894,-0.46115650019201015
-1.0337243041166562,-0.4538961075651487,0.9230399862477401,-0.9901621903397838,-0.8860073918988576,2.381179668716057,2.3516909856076857,2.3973485764651774,1,2.648068594136857,-0.4633781700585894,-0.999751869004188
-0.6545096620535539,0.049139337126847434,0.9230399862477401,0.8919082151283555,-1.4637631323947915,1.5244835517227195,2.3516909856076857,1.1462194680981268,1,2.648068594136857,2.158064545581766,-0.7304541845980991
-0.4649023410220027,0.3949762053525948,0.9230399862477401,-0.18356058799629554,-0.30825165140292377,1.5244835517227195,2.3516909856076857,1.9098956771013917,1,2.2574198327906974,2.158064545581766,-0.46115650019201015
-0.844116983085105,0.2849372018262206,0.9230399862477401,-0.4524277887774583,-1.4637631323947915,1.5244835517227195,2.3516909856076857,-0.00741906039616581,1,2.4527442134637765,-0.4633781700585894,-0.46115650019201015
-0.2752950199904516,-0.012168107694989595,0.9230399862477401,0.35417381356603,0.2695040890930101,2.381179668716057,2.3516909856076857,2.267361136634834,1,2.355082023127237,-0.4633781700585894,-0.999751869004188
-0.6545096620535539,-1.58572585812214,0.22528185476584223,-0.18356058799629554,1.425015570084878,-0.18890868226395535,-1.1870234622442808,0.5450275588827912,1,0.40183821639644024,-0.4633781700585894,-0.7304541845980991
-0.2752950199904516,2.445851713361863,-1.1702344081979534,1.429642616690681,1.425015570084878,-1.0456047992572928,1.8155221298725392,-1.0180714050770818,0,-0.9654324483151172,-0.4633781700585894,-0.46115650019201015
-0.844116983085105,2.445851713361863,0.22528185476584223,-0.9901621903397838,-0.8860073918988576,3.2378757857093943,2.3516909856076857,2.728816548032552,0,-0.8677702579785774,2.158064545581766,-0.999751869004188
-0.2752950199904516,2.445851713361863,0.22528185476584223,1.1607754159095183,-0.30825165140292377,-0.18890868226395535,0.09978179152007059,-0.20564990613743853,0,-1.3560812096612767,-0.4633781700585894,-0.46115650019201015
-0.2752950199904516,2.445851713361863,-1.1702344081979534,-1.2590293911209467,-0.8860073918988576,1.5244835517227195,2.3516909856076857,1.4029446617630543,0,-0.8677702579785774,-0.4633781700585894,-0.7304541845980991
-0.4649023410220027,2.445851713361863,-1.1702344081979534,1.1607754159095183,-0.30825165140292377,2.381179668716057,1.4723740622020454,1.7669094932880143,0,-1.063094638651657,-0.4633781700585894,-0.7304541845980991
-0.2752950199904516,0.5738681853711859,0.9230399862477401,0.8919082151283555,0.847259829588944,-1.0456047992572928,2.3516909856076857,-1.144809158911666,1,1.9644332617810776,-0.4633781700585894,-0.7304541845980991
-1.0337243041166562,0.12145068230132189,0.9230399862477401,-0.18356058799629554,0.2695040890930101,-0.18890868226395535,2.3516909856076857,0.5450275588827912,1,2.0620954521176174,-0.4633781700585894,-0.7304541845980991
-0.2752950199904516,0.8360125314863024,0.9230399862477401,-1.2590293911209467,-1.4637631323947915,-1.0456047992572928,2.3516909856076857,-1.4275318405426618,1,1.6714466907714585,-0.4633781700585894,-0.7304541845980991
-0.6545096620535539,0.4892953512323441,0.9230399862477401,-0.18356058799629554,-1.4637631323947915,1.5244835517227195,2.3516909856076857,-0.00741906039616581,1,2.0620954521176174,2.158064545581766,-0.46115650019201015
-0.844116983085105,0.4892953512323441,0.9230399862477401,0.6230410143471927,-1.4637631323947915,3.2378757857093943,2.3516909856076857,2.472091354367625,1,2.0620954521176174,2.158064545581766,-0.7304541845980991
-0.844116983085105,0.9295771241990137,0.9230399862477401,0.35417381356603,0.847259829588944,0.6677874347293821,2.3516909856076857,1.3704478018054689,1,1.5737845004349185,2.158064545581766,-0.7304541845980991
-0.844116983085105,1.0866499418040896,0.9230399862477401,0.6230410143471927,1.425015570084878,-0.18890868226395535,2.3516909856076857,-0.11790838425195721,1,1.3784601197618387,-0.4633781700585894,-0.999751869004188
-0.4649023410220027,1.809763393548834,0.9230399862477401,1.1607754159095183,-0.8860073918988576,-1.0456047992572928,2.3516909856076857,-1.0115720330855644,0,0.7924869777425997,-0.4633781700585894,-0.46115650019201015
-0.2752950199904516,2.445851713361863,0.9230399862477401,-0.18356058799629554,0.847259829588944,0.6677874347293821,0.09978179152007059,1.6076748794958446,0,-1.2584190193247367,2.158064545581766,-0.7304541845980991
-0.2752950199904516,2.445851713361863,0.9230399862477401,-1.2590293911209467,1.425015570084878,-0.18890868226395535,1.8155221298725392,0.15181555339600428,0,-0.9654324483151172,-0.4633781700585894,-0.7304541845980991
-0.844116983085105,2.445851713361863,0.22528185476584223,-0.4524277887774583,0.847259829588944,-1.0456047992572928,2.3516909856076857,-0.00741906039616581,0,-0.3794593062958783,-0.4633781700585894,-0.46115650019201015
-0.4649023410220027,2.061281115894832,0.9230399862477401,1.1607754159095183,0.847259829588944,-1.0456047992572928,2.3516909856076857,-1.2098028788268376,0,0.59716259706952,-0.4633781700585894,-0.46115650019201015
-0.6545096620535539,-1.58572585812214,0.22528185476584223,-0.721294989558621,1.425015570084878,2.381179668716057,-1.315703987620716,-0.00741906039616581,0,-0.18413492562279873,2.158064545581766,-0.7304541845980991
-1.2233316251482071,2.1556002617745813,0.9230399862477401,-1.2590293911209467,1.425015570084878,-1.0456047992572928,2.3516909856076857,-1.632262058275452,0,0.59716259706952,-0.4633781700585894,-0.46115650019201015
-1.0337243041166562,2.445851713361863,0.22528185476584223,0.35417381356603,1.425015570084878,-0.18890868226395535,0.4429298591905643,0.1843124133535899,0,-1.2584190193247367,-0.4633781700585894,-0.999751869004188
-0.2752950199904516,2.445851713361863,-1.1702344081979534,-1.2590293911209467,-0.8860073918988576,-0.18890868226395535,0.09978179152007059,-0.00741906039616581,1,-1.2584190193247367,-0.4633781700585894,-0.46115650019201015
-0.4649023410220027,2.445851713361863,-1.1702344081979534,1.1607754159095183,0.2695040890930101,1.5244835517227195,2.3516909856076857,1.5231830436061213,1,-0.6724458773054978,-0.4633781700585894,-0.999751869004188
-1.0337243041166562,0.237777628886346,0.9230399862477401,0.35417381356603,-0.8860073918988576,1.5244835517227195,2.3516909856076857,1.61742393748312,1,2.4527442134637765,-0.4633781700585894,-0.7304541845980991
-1.0337243041166562,-1.58572585812214,-1.1702344081979534,0.6230410143471927,-0.8860073918988576,1.5244835517227195,-1.3585974960795277,1.2437100479708842,0,-0.3794593062958783,2.158064545581766,-0.7304541845980991
-0.2752950199904516,2.445851713361863,0.22528185476584223,1.429642616690681,-0.30825165140292377,-0.18890868226395535,2.3516909856076857,-0.00741906039616581,0,-0.574783686968958,-0.4633781700585894,-0.7304541845980991
-0.4649023410220027,2.445851713361863,-1.1702344081979534,1.1607754159095183,-0.30825165140292377,1.5244835517227195,1.8155221298725392,1.1072232361490244,0,-0.8677702579785774,2.158064545581766,-0.999751869004188
-0.6545096620535539,2.445851713361863,-1.1702344081979534,1.1607754159095183,-0.8860073918988576,-1.0456047992572928,0.031152177985971852,-1.3072934586995946,0,-1.2584190193247367,-0.4633781700585894,-0.999751869004188
-0.4649023410220027,2.445851713361863,0.9230399862477401,-0.721294989558621,0.2695040890930101,0.6677874347293821,2.3516909856076857,0.8050024385434772,0,-0.6724458773054978,-0.4633781700585894,-0.46115650019201015
-0.4649023410220027,-1.58572585812214,0.22528185476584223,-1.2590293911209467,0.2695040890930101,0.6677874347293821,-1.1012364453266574,-0.00741906039616581,1,0.7924869777425997,-0.4633781700585894,-0.7304541845980991
-1.0337243041166562,-0.17251065569056337,0.9230399862477401,0.35417381356603,0.2695040890930101,-1.0456047992572928,2.3516909856076857,-0.00741906039616581,1,2.648068594136857,-0.4633781700585894,-0.999751869004188
-1.2233316251482071,-1.58572585812214,0.22528185476584223,0.35417381356603,-0.8860073918988576,0.6677874347293821,-1.1012364453266574,0.8439986704925798,1,0.7924869777425997,2.158064545581766,-0.7304541845980991
-0.844116983085105,0.08057905242009719,0.9230399862477401,-0.721294989558621,-0.8860073918988576,-1.0456047992572928,2.3516909856076857,-1.0115720330855644,1,2.5504064038003165,-0.4633781700585894,-0.999751869004188
-0.2752950199904516,0.7093733582850924,0.9230399862477401,-0.721294989558621,1.425015570084878,-1.0456047992572928,2.3516909856076857,-1.144809158911666,1,1.5737845004349185,-0.4633781700585894,-0.7304541845980991
-0.2752950199904516,-1.58572585812214,0.22528185476584223,-0.721294989558621,-0.8860073918988576,-1.0456047992572928,-0.5693569404373922,-1.138309786920149,1,2.648068594136857,-0.4633781700585894,-0.7304541845980991
-1.0337243041166562,0.8036925041648416,0.9230399862477401,0.35417381356603,1.425015570084878,-0.18890868226395535,2.3516909856076857,-0.3583851479380916,1,1.4761223100983785,-0.4633781700585894,-0.7304541845980991
-1.2233316251482071,-1.58572585812214,0.22528185476584223,-1.2590293911209467,0.847259829588944,0.6677874347293821,-0.8953476047243611,0.8017527525477187,1,1.7691088811079978,2.158064545581766,-0.46115650019201015
-1.0337243041166562,-1.58572585812214,0.22528185476584223,0.35417381356603,-1.4637631323947915,-1.0456047992572928,-0.8009818861149754,-1.2585481687632163,1,2.2574198327906974,-0.4633781700585894,-0.999751869004188
-0.6545096620535539,0.6466196865597659,0.9230399862477401,-1.2590293911209467,1.425015570084878,1.5244835517227195,2.3516909856076857,1.61742393748312,1,1.6714466907714585,2.158064545581766,-0.46115650019201015
-0.6545096620535539,2.445851713361863,0.9230399862477401,-0.721294989558621,-0.8860073918988576,0.6677874347293821,1.4723740622020454,0.63926845275979,0,-0.9654324483151172,2.158064545581766,-0.7304541845980991
2.4740111349670397,2.445851713361863,0.9230399862477401,-0.18356058799629554,1.425015570084878,0.6677874347293821,-0.792403184423213,0.8309999265095458,0,-1.4537433999978167,-0.4633781700585894,-0.7304541845980991
-0.4649023410220027,1.1809690876838388,0.9230399862477401,0.08530661278486722,-1.4637631323947915,-0.18890868226395535,2.3516909856076857,0.5450275588827912,0,1.0854735487522194,-0.4633781700585894,-0.7304541845980991
-0.2752950199904516,1.4953662406163364,0.9230399862477401,1.429642616690681,-0.8860073918988576,-1.0456047992572928,2.3516909856076857,-0.6866034335097073,0,0.7924869777425997,-0.4633781700585894,-0.999751869004188
-0.2752950199904516,-1.58572585812214,0.22528185476584223,-1.2590293911209467,-1.4637631323947915,-1.0456047992572928,-1.1527086554772314,-0.00741906039616581,1,0.59716259706952,-0.4633781700585894,-0.46115650019201015
-1.0337243041166562,1.432486810029837,0.9230399862477401,0.35417381356603,-0.8860073918988576,-0.18890868226395535,2.3516909856076857,-0.00741906039616581,1,0.8901491680791396,-0.4633781700585894,-0.46115650019201015
-0.844116983085105,2.445851713361863,0.9230399862477401,0.6230410143471927,-1.4637631323947915,-0.18890868226395535,2.3516909856076857,0.0315771715529368,0,0.20651383572336068,-0.4633781700585894,-0.999751869004188
-0.6545096620535539,0.20633791359309622,0.9230399862477401,-0.721294989558621,-0.30825165140292377,-1.0456047992572928,2.3516909856076857,-0.00741906039616581,1,2.2574198327906974,-0.4633781700585894,-0.999751869004188
-1.2233316251482071,-1.58572585812214,-1.1702344081979534,0.08530661278486722,-1.4637631323947915,2.381179668716057,-1.0583429368678456,1.5166836716146044,1,0.9878113584156795,2.158064545581766,-0.7304541845980991
-1.0337243041166562,0.237777628886346,0.9230399862477401,-0.18356058799629554,-0.8860073918988576,0.6677874347293821,2.3516909856076857,0.6652659407258587,1,2.1597576424541574,2.158064545581766,-0.7304541845980991
-1.0337243041166562,2.445851713361863,0.22528185476584223,0.35417381356603,0.847259829588944,-0.18890868226395535,2.3516909856076857,-0.00741906039616581,0,-0.6724458773054978,-0.4633781700585894,-0.999751869004188
-0.2752950199904516,0.3383847178247452,0.9230399862477401,0.08530661278486722,1.425015570084878,1.5244835517227195,2.3516909856076857,1.4971855556400526,1,1.9644332617810776,2.158064545581766,-0.999751869004188
-0.6545096620535539,0.6464939276985928,0.9230399862477401,0.08530661278486722,0.847259829588944,0.6677874347293821,2.3516909856076857,0.8050024385434772,1,1.5737845004349185,2.158064545581766,-0.999751869004188
-0.6545096620535539,0.3446412211681019,0.9230399862477401,-1.2590293911209467,1.425015570084878,1.5244835517227195,2.3516909856076857,-0.00741906039616581,1,1.9644332617810776,-0.4633781700585894,-0.7304541845980991
-0.844116983085105,0.0019797641869727977,0.9230399862477401,0.6230410143471927,0.2695040890930101,-0.18890868226395535,2.3516909856076857,0.22655833129845157,1,2.4527442134637765,-0.4633781700585894,-0.999751869004188
-0.844116983085105,1.809763393548834,0.9230399862477401,-0.9901621903397838,-0.8860073918988576,-0.18890868226395535,2.3516909856076857,0.5450275588827912,0,0.40183821639644024,-0.4633781700585894,-0.7304541845980991
-0.6545096620535539,-1.5744075606165702,0.22528185476584223,-0.721294989558621,0.2695040890930101,0.6677874347293821,-1.341440092696003,0.8309999265095458,0,-0.3794593062958783,-0.4633781700585894,-0.7304541845980991
-1.0337243041166562,-0.0766195240461516,0.9230399862477401,-1.2590293911209467,1.425015570084878,-0.18890868226395535,2.3516909856076857,-0.00741906039616581,1,2.4527442134637765,-0.4633781700585894,-0.7304541845980991
-0.4649023410220027,2.445851713361863,-1.1702344081979534,-0.4524277887774583,0.2695040890930101,0.6677874347293821,1.8155221298725392,1.0584779462126457,0,-0.7701080676420377,2.158064545581766,-0.46115650019201015
-0.6545096620535539,2.445851713361863,0.22528185476584223,0.8919082151283555,-0.30825165140292377,-0.18890868226395535,1.8155221298725392,-0.6931028055012243,0,-0.7701080676420377,-0.4633781700585894,-0.46115650019201015
-0.2752950199904516,2.445851713361863,-1.1702344081979534,1.429642616690681,-0.30825165140292377,-0.18890868226395535,2.090040584008934,0.3792935730991041,0,-0.7701080676420377,-0.4633781700585894,-0.7304541845980991
-0.4649023410220027,2.445851713361863,-1.1702344081979534,0.35417381356603,-1.4637631323947915,1.5244835517227195,0.4257724558070396,1.1072232361490244,1,-1.1607568289881969,2.158064545581766,-0.7304541845980991
-0.2752950199904516,2.445851713361863,-1.1702344081979534,-1.2590293911209467,0.2695040890930101,0.6677874347293821,2.3516909856076857,1.02598108625506,0,-0.574783686968958,2.158064545581766,-0.999751869004188
-0.4649023410220027,2.445851713361863,-1.1702344081979534,0.08530661278486722,0.2695040890930101,0.6677874347293821,2.3516909856076857,0.9674867383314057,0,-0.18413492562279873,-0.4633781700585894,-0.46115650019201015
-0.844116983085105,0.6464939276985928,0.9230399862477401,0.6230410143471927,-0.8860073918988576,-0.18890868226395535,2.3516909856076857,-0.00741906039616581,1,1.2807979294252987,-0.4633781700585894,-0.7304541845980991
-1.0337243041166562,-1.56686202894619,-1.1702344081979534,-0.18356058799629554,0.847259829588944,-1.0456047992572928,-1.2728104791619042,-1.8174941600336905,1,-0.08647273528625882,-0.4633781700585894,-0.46115650019201015
-0.4649023410220027,-1.56686202894619,0.22528185476584223,-0.4524277887774583,0.847259829588944,0.6677874347293821,-1.315703987620716,0.8439986704925798,0,-0.2817971159593384,-0.4633781700585894,-0.7304541845980991
-1.2233316251482071,-0.6268145416780224,0.9230399862477401,-0.4524277887774583,-0.8860073918988576,0.6677874347293821,2.3516909856076857,0.5580263028658258,1,2.648068594136857,2.158064545581766,-0.7304541845980991
-0.6545096620535539,-0.673974114617897,0.9230399862477401,-0.721294989558621,-0.30825165140292377,1.5244835517227195,2.3516909856076857,-0.00741906039616581,1,2.648068594136857,-0.4633781700585894,-0.7304541845980991
-0.4649023410220027,-1.5600710504428483,0.22528185476584223,-1.2590293911209467,-1.4637631323947915,0.6677874347293821,-1.1012364453266574,0.6035219068064454,1,0.59716259706952,2.158064545581766,-0.46115650019201015
-0.6545096620535539,-1.5555437314406202,-1.1702344081979534,-0.9901621903397838,-0.30825165140292377,-0.18890868226395535,-0.989713323333747,-0.3583851479380916,1,1.0854735487522194,-0.4633781700585894,-0.7304541845980991
-0.2752950199904516,2.445851713361863,-1.1702344081979534,-0.18356058799629554,-0.30825165140292377,-0.18890868226395535,1.8155221298725392,0.15506523939176278,0,-0.7701080676420377,-0.4633781700585894,-0.46115650019201015
-0.4649023410220027,2.445851713361863,-1.1702344081979534,-1.2590293911209467,-0.30825165140292377,2.381179668716057,2.3516909856076857,2.8913008478204802,0,-0.3794593062958783,2.158064545581766,-0.999751869004188
-0.2752950199904516,2.445851713361863,-1.1702344081979534,0.35417381356603,-0.8860073918988576,-0.18890868226395535,2.3516909856076857,-0.11790838425195721,1,-0.08647273528625882,-0.4633781700585894,-0.999751869004188
-0.6545096620535539,2.445851713361863,0.9230399862477401,-1.2590293911209467,0.2695040890930101,-0.18890868226395535,-0.5865143438209168,-0.00741906039616581,0,-1.3560812096612767,-0.4633781700585894,-0.46115650019201015
-0.6545096620535539,-1.5555437314406202,-1.1702344081979534,-1.2590293911209467,-1.4637631323947915,-0.18890868226395535,-0.8438753945737871,0.26555456324755417,1,1.7691088811079978,-0.4633781700585894,-0.46115650019201015
-0.844116983085105,-1.5544119016900633,0.22528185476584223,-1.2590293911209467,-1.4637631323947915,0.6677874347293821,-1.2041808656278055,0.8050024385434772,1,0.10885164538682075,2.158064545581766,-0.999751869004188
-1.0337243041166562,-0.6425343993246473,0.9230399862477401,0.35417381356603,0.2695040890930101,1.5244835517227195,2.3516909856076857,1.16246789807692,1,2.648068594136857,2.158064545581766,-0.999751869004188
-0.2752950199904516,-0.4538961075651487,0.9230399862477401,-0.721294989558621,-0.8860073918988576,-0.18890868226395535,2.3516909856076857,-0.4461266698235729,1,2.648068594136857,-0.4633781700585894,-0.46115650019201015
-0.4649023410220027,-1.5544119016900633,0.22528185476584223,-0.9901621903397838,0.2695040890930101,1.5244835517227195,-0.9982920250255093,1.16246789807692,1,1.0854735487522194,-0.4633781700585894,-0.7304541845980991
-1.0337243041166562,-1.5544119016900633,0.22528185476584223,-0.9901621903397838,-0.8860073918988576,-0.18890868226395535,-0.8009818861149754,-0.00741906039616581,1,1.9644332617810776,-0.4633781700585894,-0.7304541845980991
-0.4649023410220027,-0.6312161018190774,0.9230399862477401,-0.9901621903397838,-0.8860073918988576,2.381179668716057,2.3516909856076857,1.7344126333304293,1,2.648068594136857,2.158064545581766,-0.7304541845980991
-1.2233316251482071,-0.42245639227189896,0.9230399862477401,-0.18356058799629554,-0.8860073918988576,-0.18890868226395535,2.3516909856076857,-0.00741906039616581,1,2.648068594136857,-0.4633781700585894,-0.999751869004188
-0.4649023410220027,2.445851713361863,-1.1702344081979534,-1.2590293911209467,1.425015570084878,3.2378757857093943,2.3516909856076857,2.488339784346418,0,-0.574783686968958,-0.4633781700585894,-0.999751869004188
-0.2752950199904516,2.445851713361863,0.9230399862477401,-0.9901621903397838,-0.8860073918988576,-1.0456047992572928,-1.1012364453266574,-0.5501166216878474,0,-1.5514055903343562,-0.4633781700585894,-0.46115650019201015
-0.844116983085105,2.445851713361863,0.9230399862477401,0.8919082151283555,-1.4637631323947915,-1.0456047992572928,-0.3291532930680465,-0.7743449553951887,0,-1.3560812096612767,-0.4633781700585894,-0.999751869004188
-0.2752950199904516,2.445851713361863,-1.1702344081979534,-0.721294989558621,1.425015570084878,-0.18890868226395535,2.3516909856076857,-0.3031404860101959,0,-0.574783686968958,-0.4633781700585894,-0.999751869004188
-1.0337243041166562,-0.40786836437583107,0.9230399862477401,0.08530661278486722,0.847259829588944,-0.18890868226395535,2.3516909856076857,0.26555456324755417,1,2.648068594136857,-0.4633781700585894,-0.7304541845980991
-0.844116983085105,-0.39101667697864917,0.9230399862477401,-0.9901621903397838,-1.4637631323947915,-1.0456047992572928,2.3516909856076857,-1.0115720330855644,1,2.648068594136857,-0.4633781700585894,-0.7304541845980991
-0.4649023410220027,-0.39101667697864917,0.9230399862477401,-0.18356058799629554,-0.30825165140292377,-1.0456047992572928,2.3516909856076857,-1.632262058275452,1,2.648068594136857,-0.4633781700585894,-0.999751869004188
-0.6545096620535539,-0.5796549687381477,0.9230399862477401,-0.721294989558621,-1.4637631323947915,1.5244835517227195,2.3516909856076857,1.4029446617630543,1,2.648068594136857,-0.4633781700585894,-0.999751869004188
-0.844116983085105,-0.39101667697864917,0.9230399862477401,-0.9901621903397838,1.425015570084878,-0.18890868226395535,2.3516909856076857,0.26555456324755417,1,2.648068594136857,-0.4633781700585894,-0.46115650019201015
